PROVINCIE;BEVOEGD GEZAG NUMMER;INSTELLINGSCODE;VESTIGINGSCODE;VESTIGINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES;NODAAL GEBIED CODE;NODAAL GEBIED NAAM;RPA-GEBIED CODE;RPA-GEBIED NAAM;WGR-GEBIED CODE;WGR-GEBIED NAAM;COROPGEBIED CODE;COROPGEBIED NAAM;ONDERWIJSGEBIED CODE;ONDERWIJSGEBIED NAAM;RMC-REGIO CODE;RMC-REGIO NAAM;VAKANTIEREGIO
Noord-Holland;42553;20ZB;20ZB00;De Buikslotermeer;Breedveld;7;1025 PZ;AMSTERDAM;0363;AMSTERDAM;Openbaar;0206371265;www.debuikslotermeer.nl;Breedveld;7;1025 PZ;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42553;20ZD;20ZD00;De Poolster;Plejadenplein;40;1033 VL;AMSTERDAM;0363;AMSTERDAM;Openbaar;0206315870;www.poolster.edu.amsterdam.nl;Plejadenplein;40;1033 VL;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42553;20ZE;20ZE00;Fusieschool De Vier Windstreken / Zeven zeeën;Parlevinker;11;1034 PX;AMSTERDAM;0363;AMSTERDAM;Openbaar;0206313592;www.obsvierwindstreken.nl;Parlevinker;11;1034 PX;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42553;20ZR;20ZR00;Montessorischool Boven 't IJ;Kampina;5;1025 DD;AMSTERDAM;0363;AMSTERDAM;Openbaar;0206371194;https://montessori-boventij.nl/;Kampina;5;1025 DD;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42553;20ZT;20ZT00;Montessorischool Azalea;Azaleastraat;19;1032 BT;AMSTERDAM;0363;AMSTERDAM;Openbaar;0206341726;https://www.montessori-azalea.nl;Klaprozenweg;75-H;1033 NN;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42553;20ZV;20ZV00;OBS Twiske;Pandorinastraat;7-A;1035 VR;AMSTERDAM;0363;AMSTERDAM;Openbaar;0206312540;https://www.obstwiske.nl;Pandorinastraat;7-A;1035 VR;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42553;20ZW;20ZW00;Blijhaven;Papaverweg;259;1032 KE;AMSTERDAM;0363;AMSTERDAM;Openbaar;0206368100;https://blijhaven.nl/;Papaverweg;259;1032 KE;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42553;21AH;21AH00;IJdoorn-School;Alkmaarstraat;14;1024 TT;AMSTERDAM;0363;AMSTERDAM;Openbaar;0206363914;www.ijdoornschool.nl;Alkmaarstraat;14;1024 TT;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42553;21AI;21AI00;Montessori Kindcentrum Oostzanerwerf;Molenwijk;8;1035 EE;AMSTERDAM;0363;AMSTERDAM;Openbaar;0206311560;www.mkoostzanerwerf.nl;Molenwijk;8;1035 EE;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42553;28DD;28DD00;OBS NoordRijk IKC;Braeburnstraat;1;1036 LD;AMSTERDAM;0363;AMSTERDAM;Openbaar;0203372192;www.ikcnoordrijk.nl;Braeburnstraat;1;1036 LD;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42553;30FG;30FG00;IKC Overhoeks;Grasweg;3;1031 HW;AMSTERDAM;0363;AMSTERDAM;Openbaar;0206304770;https://ikc-overhoeks.nl/;Grasweg;3;1031 HW;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42553;31VC;31VC00;Kindercampus Mokum;J.H. Hisgenpad;394;1025 WK;AMSTERDAM;0363;AMSTERDAM;Openbaar;0202250034;https://kindercampusmokum.nl/;Klaprozenweg;75-H;1033 NN;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42683;05BF;05BF00;Rooms Katholieke basisschool St. Willibrordus;Hoofdweg;2034;2158 MC;BUITENKAAG;0394;HAARLEMMERMEER;Rooms-Katholiek;0252544308;www.st-willibrordusschool.nl;Hoofdweg;2034;2158 MC;BUITENKAAG;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42683;06ZV;06ZV00;Integraal Kindcentrum De Lente;Langerak;42;2157 PG;ABBENES;0394;HAARLEMMERMEER;Protestants-Christelijk;0252544359;www.ikcdelente.nl;Langerak;42;2157 PG;ABBENES;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42683;07WY;07WY00;Christelijke Basisschool Oranje Nassau;Burg Amersfoordtlaan;61;1171 DM;BADHOEVEDORP;0394;HAARLEMMERMEER;Protestants-Christelijk;0204491111;www.onsschool.nl;Burg Amersfoordtlaan;61;1171 DM;BADHOEVEDORP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42683;09LP;09LP00;Rooms Katholieke Basisschool Klimop;Burgemeester Pabstlaan;5;2132 XE;HOOFDDORP;0394;HAARLEMMERMEER;Rooms-Katholiek;0235613216;www.bs-klimop.nl;Burgemeester Pabstlaan;5;2132 XE;HOOFDDORP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42683;10GP;10GP00;Interconfessionele Basisschool De Caleidoscoop;Hammarskjoldstraat;236;2131 VN;HOOFDDORP;0394;HAARLEMMERMEER;Rooms-Katholiek;0235614777;www.decaleidoscoop.nl;Hammarskjoldstraat;236;2131 VN;HOOFDDORP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42683;10MM;10MM00;IKC Wereldwijs;Graan voor Visch;14402;2132 VH;HOOFDDORP;0394;HAARLEMMERMEER;Protestants-Christelijk;0235615029;www.ikcwereldwijs.nl;Graan voor Visch;14402;2132 VH;HOOFDDORP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42683;10XM;10XM00;Rooms Katholieke Basisschool Klippeholm;Skagerrak;184;2133 DW;HOOFDDORP;0394;HAARLEMMERMEER;Rooms-Katholiek;0235611502; ;Skagerrak;184;2133 DW;HOOFDDORP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42683;11BW;11BW00;IKC Braambos;Waddenweg;83;2134 XL;HOOFDDORP;0394;HAARLEMMERMEER;Protestants-Christelijk;0235577663;www.braambos.nl;Waddenweg;83;2134 XL;HOOFDDORP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42683;11LI;11LI00;Rooms Katholieke Basisschool de Bosbouwers;Liesbos;12;2134 SB;HOOFDDORP;0394;HAARLEMMERMEER;Rooms-Katholiek;0235553290;www.debosbouwers.nl;Liesbos;12;2134 SB;HOOFDDORP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42683;11ZW;11ZW00;Christelijke Basisschool Vesterhavet;Skagerrak;170;2133 DW;HOOFDDORP;0394;HAARLEMMERMEER;Protestants-Christelijk;0235611503;www.vesterhavet.nl;Skagerrak;170;2133 DW;HOOFDDORP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42683;12RS;12RS00;Kindcentrum Natuurlijk!;Van den Berghlaan;82;2132 AV;HOOFDDORP;0394;HAARLEMMERMEER;Protestants-Christelijk;0235653280;www.jvstolberg.nl;Van den Berghlaan;82;2132 AV;HOOFDDORP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42683;23AL;23AL00;Interconfessionele Basisschool De Vredeburg;Schuilenburg;88;2135 GM;HOOFDDORP;0394;HAARLEMMERMEER;Rooms-Katholiek;0235617654;www.devredeburg.nl;Schuilenburg;88;2135 GM;HOOFDDORP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42683;23RD;23RD00;ICBS De Bloesem;Femina Mullerstraat;74;2135 MS;HOOFDDORP;0394;HAARLEMMERMEER;Protestants-Christelijk;0235622855; ;Femina Mullerstraat;74;2135 MS;HOOFDDORP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42683;23RE;23RE00;Buitenplaats Nassaupark;Femina Mullerstraat;177;2135 MH;HOOFDDORP;0394;HAARLEMMERMEER;Rooms-Katholiek;0681024176;www.bs-dewilgen.nl;Femina Mullerstraat;177;2135 MH;HOOFDDORP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42683;27NT;27NT00;Klavertje vier;Dussenstraat;38;2134 DL;HOOFDDORP;0394;HAARLEMMERMEER;Rooms-Katholiek;0235619050;www.klavertje-vier.nl;Dussenstraat;38;2134 DL;HOOFDDORP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42683;27PG;27PG00;Christelijke Basisschool De Brandaris;Dussenstraat;34;2134 DL;HOOFDDORP;0394;HAARLEMMERMEER;Protestants-Christelijk;0235618610;www.cbsdebrandaris.nl;Dussenstraat;34;2134 DL;HOOFDDORP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42686;31MG;31MG00;IBS Elif;Winterdijkstraat;10;1079 GT;AMSTERDAM;0363;AMSTERDAM;Islamitisch;0203620889;www.elifamsterdam.nl; ; ; ; ;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42686;31VE;31VE00;IBS Elif Noord;Overslag;1;1034 RR;AMSTERDAM;0363;AMSTERDAM;Islamitisch;0203038318; ;Overslag;1;1034 RR;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42686;32BD;32BD00;Elif Amstelveen;Schweitzerlaan;6;1187 JD;AMSTELVEEN;0362;AMSTELVEEN;Bijzonder; ; ;Schweitzerlaan;6;1187 JD;AMSTELVEEN;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42686;32FA;32FA00;Elif Zaandam;Jachtenlaan;9;1503 HS;ZAANDAM;0479;ZAANSTAD;Islamitisch; ; ;Jachtenlaan;9;1503 HS;ZAANDAM;41;Zaanstad;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;22;Zaanstreek;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42715;31BR;31BR00;School of Understanding;Pandora;4-A-5;1183 KK;AMSTELVEEN;0362;AMSTELVEEN;Algemeen bijzonder;0202201900;www.schoolofunderstanding.nl;Pandora;4-A-5;1183 KK;AMSTELVEEN;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42751;31FM;31FM00;De Eigen Wijs;De Balk;2-A;1531 PS;WORMER;0880;WORMERLAND;Algemeen bijzonder;0752073001;www.deeigenwijs.nl;De Balk;2-A;1531 PS;WORMER;41;Zaanstad;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;22;Zaanstreek;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42755;05EV;05EV00;Basisschool De Westwijzer;Dr.Nuijensstraat;74;1617 KD;WESTWOUD;0498;DRECHTERLAND;Rooms-Katholiek;0228561714;www.dewestwijzer.nl;Dr.Nuijensstraat;74;1617 KD;WESTWOUD;40;Hoorn;19;Noord-Holland-Noord;22;Westfriesland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;22;West-Friesland;Noord
Noord-Holland;42769;31JM;31JM00;Klein Amsterdam;Tuinderijlaan;2;1036 LM;AMSTERDAM;0363;AMSTERDAM;Algemeen bijzonder;0202420400;www.kleinamsterdam.school;Wilgenweg;20-A;1031 HV;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42795;31MX;31MX00;De Zijderoute;Buskenblaserstraat;65;1055 AG;AMSTERDAM;0363;AMSTERDAM;Algemeen bijzonder;0207794160;www. abbsdezijderoute.nl;Boymansweg;7;1064 WR;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42826;31TW;31TW00;IBS De Olijfboom;Zandbos;48;2134 DE;HOOFDDORP;0394;HAARLEMMERMEER;Islamitisch;0232084021;www.ibsdeolijfboom.nl;Zandbos;48;2134 DE;HOOFDDORP;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42826;31UX;31UX00;IBS De Vijgenboom;President Brandstraat;27-29;1091 XD;AMSTERDAM;0363;AMSTERDAM;Islamitisch;0202117486;www.ibsdevijgenboom.nl;Albardagracht;106;1067 DZ;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42826;32AT;32AT00;De Dadelpalm;Van Moerkerkenstraat;89;1064 KC;AMSTERDAM;0363;AMSTERDAM;Bijzonder;0207371215; ;Van Moerkerkenstraat;89;1064 KC;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;42832;32AH;32AH00;IKC Cadans Weesp;Papelaan;99;1382 RK;WEESP;0363;AMSTERDAM;Bijzonder;0850081951;https://www.cadans.nl;Weena;505;3013 AL;ROTTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;45059;07NT;07NT00;De Werf;Koperslagerstraat;2;1544 CA;ZAANDIJK;0479;ZAANSTAD;Algemeen bijzonder;0756283426; ;Koperslagerstraat;2;1544 CA;ZAANDIJK;41;Zaanstad;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;22;Zaanstreek;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;45189;04VA;04VA00;Rooms Katholieke Basisschool St Joseph;Bispinckpark;31;2061 SG;BLOEMENDAAL;0377;BLOEMENDAAL;Rooms-Katholiek;0235255589;www.dejosephschool.nl;Bispinckpark;31;2061 SG;BLOEMENDAAL;43;Haarlem;20;Zuidelijk Noord-Holland;25;West-Kennemerland;21;Agglomeratie Haarlem;15;Zuid-Noord-Holland;25;Zuid-Kennemerland en IJmond;Noord
Noord-Holland;48622;09MQ;09MQ00;Amsterdamse Montessorischool;Willem Witsenstraat;14;1077 AZ;AMSTERDAM;0363;AMSTERDAM;Algemeen bijzonder;0203057878;www.de-ams.nl;Willem Witsenstraat;14;1077 AZ;AMSTERDAM;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;52070;32EU;32EU00;Enderun Hisar Amsterdam;Buskenblaserstraat;65;1055 AG;AMSTERDAM;0363;AMSTERDAM;Islamitisch;0626722486;amsterdam.enderunhisar.nl;Melissekade;161;3544 CV;UTRECHT;44;Amsterdam;20;Zuidelijk Noord-Holland;21;Agglomeratie Amsterdam;23;Groot-Amsterdam;15;Zuid-Noord-Holland;21;Agglomeratie Amsterdam;Noord
Noord-Holland;53197;04YQ;04YQ00;De Hoeksteen;H. Kamerlingh Onnesweg;74;1402 EK;BUSSUM;1942;GOOISE MEREN;Rooms-Katholiek;0356915423;www.hoeksteen-bussum.nl;H. Kamerlingh Onnesweg;74;1402 EK;BUSSUM;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek;Noord
Noord-Holland;53210;04YR;04YR00;Rooms Katholieke Minister Cals-School;Johan Willem Frisolaan;33;1412 AG;NAARDEN;1942;GOOISE MEREN;Rooms-Katholiek;0356941387;www.calsschool.nl;Johan Willem Frisolaan;33;1412 AG;NAARDEN;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek;Noord
Noord-Holland;53444;05GJ;05GJ00;Rooms Katholieke Basisschool Sint Vitus;Sint Vitusstraat;2;1404 HS;BUSSUM;1942;GOOISE MEREN;Rooms-Katholiek;0356939582;www.stvitusschool.nl;Sint Vitusstraat;2;1404 HS;BUSSUM;45;Hilversum;16;Gooi en Vechtstreek;20;Gooi en Vechtstreek;24;Het Gooi en Vechtstreek;15;Zuid-Noord-Holland;20;Gooi en Vechtstreek;Noord
Noord-Holland;55238;03VV;03VV00;Sint Joseph-School;Den Gouden Hoeck;6;1754 KL;BURGERBRUG;0441;SCHAGEN;Rooms-Katholiek;0226381615;www.stjosephbb.nl;Den Gouden Hoeck;6;1754 KL;BURGERBRUG;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;55238;04BD;04BD00;Heilige Henricus-School;Elft;53;1777 AC;HIPPOLYTUSHOEF;1911;HOLLANDS KROON;Rooms-Katholiek;0227239000;https://www.henricusschool.nl;Elft;53;1777 AC;HIPPOLYTUSHOEF;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;55238;04UC;04UC00;Rooms Katholieke Basisschool St Jan;Past. Verhoeffpark;110;1764 GS;BREEZAND;1911;HOLLANDS KROON;Rooms-Katholiek;0223521646;www.stjanbreezand.nl;Past. Verhoeffpark;110;1764 GS;BREEZAND;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;55238;05JK;05JK00;Jozefschool;Emmalaan;47;1791 AT;DEN BURG;0448;TEXEL;Rooms-Katholiek;0222312319;jozefschooltexel.nl;Emmalaan;47;1791 AT;DEN BURG;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;55238;07QQ;07QQ00;Basisschool De Windwijzer;Pasteurstraat;4-A;1782 JD;DEN HELDER;0400;DEN HELDER;Rooms-Katholiek;0223616991;www.windwijzer.nl;Pasteurstraat;4-A;1782 JD;DEN HELDER;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;55238;07TE;07TE00;Rooms Katholieke Basisschool Don Bosco;Terppad;1;1771 RZ;WIERINGERWERF;1911;HOLLANDS KROON;Rooms-Katholiek;0227602204;www.rkdonbosco.nl;Terppad;1;1771 RZ;WIERINGERWERF;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;55238;07VO;07VO00;Rooms Katholieke Basisschool De Vogelweid;Merelstraat;46;1742 JM;SCHAGEN;0441;SCHAGEN;Rooms-Katholiek;0224213208;www.vogelweid.nl;Merelstraat;46;1742 JM;SCHAGEN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;55238;08YA;08YA00;IKC Driemaster;Burg Houwingsingel;2;1781 XD;DEN HELDER;0400;DEN HELDER;Rooms-Katholiek;0223613153;www.ikcdriemaster.nl;Burg Houwingsingel;2;1781 XD;DEN HELDER;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;55238;08YT;08YT00;R.K.B.S. de Marinx;Zwarteweg;13-B;1735 GK;'T VELD;1911;HOLLANDS KROON;Rooms-Katholiek;0226421890;www.demarinx.nl;Zwarteweg;13-B;1735 GK;'T VELD;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;55238;08ZD;08ZD00;Titus Brandsma;Pienterpad;2;1775 AX;MIDDENMEER;1911;HOLLANDS KROON;Rooms-Katholiek;0227501135;www.rkbstitusbrandsma.nl;Pienterpad;2;1775 AX;MIDDENMEER;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;55238;09AO;09AO00;St Aloysius;Langestraat;3;1741 HB;SCHAGEN;0441;SCHAGEN;Rooms-Katholiek;0224850384;www.aloysiusschagen.nl;Langestraat;3;1741 HB;SCHAGEN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;55238;10PA;10PA00;RK BS St. Antoniusschool;De Meet;1;1733 AZ;NIEUWE NIEDORP;1911;HOLLANDS KROON;Rooms-Katholiek;0226411365;www.antoniusschoolnieuweniedorp.nl;De Meet;1;1733 AZ;NIEUWE NIEDORP;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;55238;10PX;10PX00;De Rank;Iepenlaan;54;1741 TG;SCHAGEN;0441;SCHAGEN;Rooms-Katholiek;0224212999;www.derankschagen.nl;Iepenlaan;54;1741 TG;SCHAGEN;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;55238;11QG;11QG00;Basisschool de Vlieberg;Baljuwstraat;237;1785 SH;DEN HELDER;0400;DEN HELDER;Rooms-Katholiek;0223660855;www.vlieberg.nl;Baljuwstraat;237;1785 SH;DEN HELDER;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;55238;12KJ;12KJ00;Basisschool de Hofstee;Drooghe Bol;1004;1788 VA;JULIANADORP;0400;DEN HELDER;Rooms-Katholiek;0223690073;www.dehofstee.nl;Drooghe Bol;1004;1788 VA;JULIANADORP;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
Noord-Holland;55238;15BX;15BX00;IKC Spoorbuurt;Nieuweweg;19;1761 EC;ANNA PAULOWNA;1911;HOLLANDS KROON;Rooms-Katholiek;0223531460;www.ikcspoorbuurt.nl;Nieuweweg;19;1761 EC;ANNA PAULOWNA;37;Den Helder;19;Noord-Holland-Noord;23;Kop van Noord-Holland;18;Kop van Noord-Holland;14;Noord-Noord-Holland;23;Kop van Noord-Holland;Noord
